id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
8676,0.26,0.34,2.16,7.82,15.51,20.26,21.03,19.32,12.9,7.64,5.55,3.85,1.84,1.03,0.49,0.34,0.84
8671,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
8672,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8673,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8674,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8675,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8667,0.06,0.16,1.9,9.06,14.52,20.74,22.19,20.23,13.46,7.98,5.67,3.74,2.16,1.2,0.58,0.36,1.09
8668,0.06,0.16,1.9,9.06,14.52,20.74,22.19,20.23,13.46,7.98,5.67,3.74,2.16,1.2,0.58,0.36,1.09
8669,0.06,0.17,1.92,8.54,14.27,20.15,21.89,20.21,13.07,7.48,5.3,3.52,2.1,1.08,0.51,0.31,0.98
8670,0.06,0.17,1.93,8.76,14.21,20.1,21.85,20.17,13.22,7.97,5.55,3.7,2.19,1.19,0.58,0.36,1.13
8661,0.06,0.17,1.96,8.75,14.47,20.11,22.04,19.98,13.19,7.35,5.37,3.63,2.2,1.24,0.56,0.29,1.02
8662,0.06,0.16,1.88,9.03,14.46,20.61,21.84,19.96,13.14,7.9,5.5,3.43,2.11,1.19,0.58,0.35,1.12
8663,0.06,0.17,1.92,8.63,14.6,20.09,21.69,19.87,12.77,7.11,5.2,3.23,2.04,1.05,0.51,0.3,0.99
8664,0.06,0.16,1.88,8.48,14.32,19.96,21.57,19.75,12.91,7.32,5.3,3.5,2.05,1.05,0.51,0.31,0.98
8665,0.06,0.16,1.89,8.44,14.31,20.16,21.82,19.96,13.1,7.37,5.3,3.52,2.06,1.07,0.51,0.31,0.99
8666,0.06,0.17,1.95,9.26,14.72,20.26,21.97,19.93,12.91,7.67,5.38,3.6,2.08,1.16,0.57,0.34,0.9
8686,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
8687,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
8683,0.22,0.26,2.47,7.33,15.97,20.53,20.0,16.95,13.36,7.97,5.56,3.77,2.15,1.47,0.7,0.48,0.93
8684,0.22,0.26,2.46,7.48,16.05,20.95,20.1,17.2,13.43,8.09,5.57,3.85,2.17,1.45,0.71,0.49,0.93
8685,0.29,0.38,2.53,7.47,15.74,20.15,19.82,16.96,13.38,8.03,5.69,3.94,2.28,1.58,0.81,0.53,0.98
8679,0.24,0.27,2.42,7.18,15.76,20.22,20.13,16.75,13.57,8.46,5.73,4.06,2.34,1.47,0.83,0.5,1.19
8680,0.24,0.27,2.42,7.26,15.62,20.21,20.1,16.9,13.5,8.48,5.71,4.1,2.27,1.43,0.82,0.53,1.24
8681,0.22,0.26,2.52,7.49,16.23,21.11,20.08,17.13,13.84,8.17,5.71,3.89,2.22,1.48,0.75,0.54,0.97
8682,0.24,0.27,2.42,7.29,15.69,20.21,20.1,16.88,13.67,8.51,5.75,4.08,2.33,1.43,0.82,0.52,1.21
8677,0.22,0.26,2.47,7.26,15.76,20.32,19.62,16.66,13.31,8.12,5.5,3.79,2.17,1.46,0.7,0.49,0.92
8678,0.22,0.26,2.48,7.15,15.56,20.17,19.77,16.87,13.53,8.18,5.67,3.82,2.22,1.49,0.72,0.51,0.98
8697,0.29,0.38,2.53,7.5,15.81,20.17,19.56,16.51,13.17,7.99,5.57,3.87,2.18,1.48,0.75,0.52,1.01
8698,0.22,0.26,2.48,7.21,15.68,20.1,19.5,16.55,13.66,8.18,5.66,3.86,2.19,1.5,0.73,0.54,0.97
8699,0.22,0.26,2.48,7.26,15.86,20.24,19.61,16.66,13.78,8.15,5.69,3.83,2.17,1.47,0.71,0.52,0.94
8695,0.22,0.28,2.48,7.09,16.22,20.77,20.76,17.6,13.94,8.94,6.24,4.45,2.89,1.97,0.98,0.6,0.98
8696,0.22,0.29,2.55,7.17,16.05,20.48,20.32,17.49,13.84,8.93,6.47,4.28,2.91,1.92,0.86,0.55,1.0
8693,0.22,0.29,2.61,7.49,16.24,20.43,19.92,16.88,13.53,8.29,5.97,4.17,2.61,1.76,0.86,0.54,0.96
8694,0.22,0.26,2.51,7.34,16.23,20.53,20.47,17.24,13.76,8.73,6.11,4.27,2.67,1.88,0.85,0.54,0.98
8688,0.22,0.27,2.52,7.68,16.04,20.65,19.42,16.72,13.07,7.9,5.47,3.95,2.21,1.46,0.72,0.48,0.94
8689,0.22,0.26,2.5,7.41,15.88,20.83,20.12,17.21,13.89,8.55,6.4,4.28,2.49,1.86,0.93,0.54,1.05
8690,0.22,0.27,2.52,7.68,16.04,20.65,19.42,16.72,13.07,7.9,5.47,3.95,2.21,1.46,0.72,0.48,0.94
8691,0.22,0.27,2.5,7.34,16.21,20.9,20.11,17.11,13.36,8.52,5.87,4.15,2.66,1.63,0.84,0.53,0.92
8692,0.22,0.27,2.5,7.34,16.21,20.9,20.11,17.11,13.36,8.52,5.87,4.15,2.66,1.63,0.84,0.53,0.92
8709,0.22,0.26,2.45,7.27,15.71,20.36,19.74,16.72,13.3,8.06,5.45,3.84,2.19,1.42,0.72,0.5,0.93
8710,0.22,0.3,2.54,7.47,16.34,20.78,20.25,17.2,13.25,8.43,5.72,4.08,2.6,1.6,0.72,0.49,0.91
8711,0.22,0.27,2.48,7.53,16.22,20.49,19.79,17.03,13.14,8.09,5.57,4.05,2.37,1.52,0.73,0.5,0.92
8712,0.22,0.3,2.54,7.47,16.34,20.78,20.25,17.2,13.25,8.43,5.72,4.08,2.6,1.6,0.72,0.49,0.91
8705,0.02,0.15,2.17,7.45,15.11,20.15,20.64,17.56,14.06,9.25,6.9,4.52,3.68,2.16,1.01,0.54,1.2
8706,0.02,0.16,2.15,7.48,15.18,20.29,20.58,17.66,13.95,9.21,6.72,4.38,3.56,2.16,1.01,0.52,1.25
8707,0.02,0.16,2.15,7.48,15.18,20.29,20.58,17.66,13.95,9.21,6.72,4.38,3.56,2.16,1.01,0.52,1.25
8708,0.02,0.15,2.18,7.35,15.33,20.28,20.67,17.35,13.65,9.08,6.82,4.47,3.61,2.16,1.07,0.57,1.33
8702,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
8703,0.02,0.15,2.23,7.45,15.4,20.55,20.6,17.43,13.87,9.14,6.87,4.4,3.59,2.16,1.05,0.55,1.37
8704,0.02,0.16,2.14,7.53,15.18,20.23,20.78,18.06,14.38,9.68,7.17,4.69,3.76,2.29,1.09,0.56,1.25
8700,0.02,0.13,2.1,7.31,15.1,20.13,20.78,18.09,14.12,9.45,7.21,4.62,3.7,2.23,1.1,0.62,1.28
8701,0.02,0.15,2.18,7.58,15.5,20.41,20.57,17.34,14.02,9.2,6.91,4.42,3.75,2.15,1.08,0.55,1.31
8729,0.02,0.17,2.18,7.49,15.16,20.49,20.74,17.98,13.72,9.11,7.06,4.58,3.64,2.24,1.1,0.6,1.23
8730,0.02,0.18,2.13,7.33,15.24,20.45,20.89,18.16,13.97,9.27,7.07,4.6,3.69,2.22,1.1,0.62,1.28
8731,0.02,0.15,2.12,7.32,14.88,20.29,20.79,18.32,13.9,9.27,7.06,4.62,3.67,2.25,1.09,0.62,1.28
8732,0.02,0.18,2.13,7.33,15.24,20.45,20.89,18.16,13.97,9.27,7.07,4.6,3.69,2.22,1.1,0.62,1.28
8724,0.02,0.12,2.17,7.65,15.01,20.24,20.16,17.08,13.85,8.91,6.47,4.34,3.5,2.1,1.07,0.55,1.25
8725,0.02,0.12,2.21,7.7,15.54,20.61,20.74,18.0,14.24,9.73,7.44,4.75,3.85,2.37,1.25,0.65,1.35
8726,0.02,0.15,2.27,7.6,15.4,20.42,20.81,17.33,13.51,8.95,6.81,4.5,3.62,2.25,1.14,0.63,1.35
8727,0.02,0.12,2.21,7.7,15.54,20.61,20.74,18.0,14.24,9.73,7.44,4.75,3.85,2.37,1.25,0.65,1.35
8728,0.02,0.12,2.19,7.51,15.17,20.16,20.73,17.36,13.63,9.14,6.92,4.45,3.56,2.22,1.1,0.6,1.24
8714,0.02,0.12,2.14,7.31,14.87,20.04,20.3,17.1,14.15,8.98,6.5,4.4,3.55,2.1,1.04,0.56,1.26
8715,0.02,0.15,2.27,7.68,15.23,20.43,20.86,17.48,14.0,9.45,6.91,4.61,3.76,2.33,1.15,0.57,1.33
8716,0.02,0.15,2.25,7.4,15.3,20.44,20.53,17.44,13.9,9.17,6.85,4.48,3.7,2.24,1.07,0.55,1.39
8717,0.02,0.15,2.25,7.4,15.3,20.44,20.53,17.44,13.9,9.17,6.85,4.48,3.7,2.24,1.07,0.55,1.39
8718,0.02,0.15,2.25,7.4,15.3,20.44,20.53,17.44,13.9,9.17,6.85,4.48,3.7,2.24,1.07,0.55,1.39
8719,0.02,0.15,2.27,7.63,15.41,20.56,20.88,17.12,13.52,8.93,6.62,4.34,3.53,2.18,1.06,0.55,1.32
8720,0.02,0.15,2.21,7.53,15.19,20.31,20.79,17.24,13.59,9.0,6.58,4.34,3.5,2.16,1.01,0.54,1.21
8721,0.02,0.15,2.27,7.63,15.41,20.56,20.88,17.12,13.52,8.93,6.62,4.34,3.53,2.18,1.06,0.55,1.32
8722,0.02,0.15,2.26,7.57,15.25,20.41,20.84,17.27,13.63,8.98,6.6,4.39,3.56,2.19,1.05,0.57,1.32
8723,0.02,0.15,2.26,7.57,15.25,20.41,20.84,17.27,13.63,8.98,6.6,4.39,3.56,2.19,1.05,0.57,1.32
8756,0.02,0.14,2.15,7.48,14.89,19.89,21.2,17.4,13.76,9.12,6.84,4.47,3.84,2.19,1.04,0.56,1.27
8757,0.02,0.14,2.15,7.48,14.89,19.89,21.2,17.4,13.76,9.12,6.84,4.47,3.84,2.19,1.04,0.56,1.27
8758,0.02,0.14,2.19,7.52,15.49,20.64,20.69,17.44,13.47,8.99,6.9,4.45,3.6,2.16,1.06,0.55,1.32
8752,0.02,0.15,2.32,7.78,16.05,20.86,20.44,17.31,13.49,8.93,6.74,4.44,3.55,2.13,1.06,0.55,1.31
8753,0.02,0.15,2.31,7.72,15.67,20.74,20.72,17.86,13.59,8.98,6.87,4.54,3.64,2.24,1.15,0.63,1.34
8754,0.02,0.15,2.32,7.78,16.05,20.86,20.44,17.31,13.49,8.93,6.74,4.44,3.55,2.13,1.06,0.55,1.31
8755,0.02,0.15,2.32,7.78,16.05,20.86,20.44,17.31,13.49,8.93,6.74,4.44,3.55,2.13,1.06,0.55,1.31
8743,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
8744,0.02,0.15,2.26,7.63,15.56,20.71,21.02,17.88,13.8,9.25,7.17,4.55,3.71,2.24,1.15,0.63,1.35
8745,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
8746,0.02,0.15,2.24,7.52,15.26,20.43,20.98,17.78,13.74,9.19,7.09,4.52,3.69,2.24,1.14,0.63,1.35
8747,0.02,0.12,2.15,7.57,15.2,20.58,20.75,18.39,14.24,9.75,7.51,4.75,3.91,2.33,1.24,0.65,1.34
8748,0.02,0.12,2.15,7.57,15.2,20.58,20.75,18.39,14.24,9.75,7.51,4.75,3.91,2.33,1.24,0.65,1.34
8749,0.02,0.15,2.24,7.52,15.26,20.43,20.98,17.78,13.74,9.19,7.09,4.52,3.69,2.24,1.14,0.63,1.35
8750,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
8751,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
8733,0.02,0.15,2.23,7.61,15.2,20.37,20.99,17.69,13.93,9.41,7.0,4.59,3.81,2.32,1.15,0.57,1.33
8734,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
8735,0.02,0.12,2.2,7.56,15.03,20.21,20.96,17.75,14.09,9.58,7.13,4.59,3.81,2.32,1.15,0.57,1.33
8736,0.02,0.12,2.2,7.56,15.03,20.21,20.96,17.75,14.09,9.58,7.13,4.59,3.81,2.32,1.15,0.57,1.33
8737,0.02,0.12,2.2,7.56,15.03,20.21,20.96,17.75,14.09,9.58,7.13,4.59,3.81,2.32,1.15,0.57,1.33
8738,0.02,0.12,2.2,7.56,15.03,20.21,20.96,17.75,14.09,9.58,7.13,4.59,3.81,2.32,1.15,0.57,1.33
8739,0.02,0.15,2.23,7.61,15.2,20.37,20.99,17.69,13.93,9.41,7.0,4.59,3.81,2.32,1.15,0.57,1.33
8740,0.02,0.12,2.2,7.56,15.03,20.21,20.96,17.75,14.09,9.58,7.13,4.59,3.81,2.32,1.15,0.57,1.33
8741,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
8742,0.02,0.15,2.24,7.53,15.8,20.93,20.34,17.7,14.06,9.21,6.99,4.54,3.83,2.37,1.27,0.55,1.36
8773,0.02,0.13,2.09,7.44,14.94,20.06,20.77,18.16,14.2,9.62,7.08,4.68,3.79,2.31,1.1,0.56,1.26
8772,0.02,0.17,2.27,7.64,15.58,20.91,21.08,17.9,13.67,9.11,7.03,4.55,3.71,2.24,1.15,0.63,1.35
8767,0.02,0.15,2.19,7.62,15.23,20.38,21.1,18.16,14.23,9.73,7.44,4.68,3.83,2.35,1.19,0.62,1.25
8768,0.02,0.13,2.13,7.43,14.97,20.1,20.8,18.06,14.24,9.79,7.39,4.68,3.8,2.29,1.17,0.62,1.28
8769,0.02,0.12,2.11,7.36,14.84,20.1,20.76,17.93,14.03,9.61,7.28,4.61,3.75,2.3,1.19,0.62,1.24
8770,0.02,0.13,2.13,7.43,14.97,20.1,20.8,18.06,14.24,9.79,7.39,4.68,3.8,2.29,1.17,0.62,1.28
8771,0.02,0.12,2.18,7.3,14.78,19.77,19.99,17.04,14.17,8.86,6.52,4.42,3.54,2.1,1.07,0.56,1.27
8761,0.02,0.16,2.1,7.23,14.85,20.02,20.88,18.06,14.02,9.23,6.95,4.45,3.71,2.12,1.0,0.54,1.25
8762,0.02,0.15,2.24,7.53,15.8,20.93,20.34,17.7,14.06,9.21,6.99,4.54,3.83,2.37,1.27,0.55,1.36
8763,0.02,0.16,2.14,7.27,15.08,20.08,20.76,17.62,14.14,9.29,6.9,4.46,3.68,2.12,1.01,0.54,1.25
8764,0.02,0.16,2.14,7.27,15.08,20.08,20.76,17.62,14.14,9.29,6.9,4.46,3.68,2.12,1.01,0.54,1.25
8765,0.02,0.15,2.14,7.4,14.94,20.2,21.05,18.54,14.55,9.86,7.76,4.93,4.06,2.5,1.37,0.64,1.24
8766,0.02,0.15,2.24,7.53,15.8,20.93,20.34,17.7,14.06,9.21,6.99,4.54,3.83,2.37,1.27,0.55,1.36
8787,0.26,0.36,2.23,7.94,15.86,20.46,20.63,18.48,12.39,7.53,4.96,3.58,1.75,0.98,0.43,0.3,0.9
8783,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8784,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
8785,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8786,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
8782,0.06,0.16,1.8,8.53,14.1,19.73,21.97,20.05,13.83,8.13,5.91,3.56,2.25,1.31,0.63,0.33,1.16
8774,0.06,0.16,1.84,8.73,13.88,19.95,21.78,20.03,13.62,8.08,5.86,3.92,2.34,1.35,0.64,0.36,1.35
8775,0.06,0.17,1.92,8.52,14.38,20.19,22.32,20.29,13.29,7.3,5.27,3.44,2.02,1.08,0.5,0.29,0.79
8776,0.06,0.17,1.92,8.52,14.38,20.19,22.32,20.29,13.29,7.3,5.27,3.44,2.02,1.08,0.5,0.29,0.79
8777,0.06,0.17,1.89,8.66,14.26,20.37,22.12,20.3,13.53,7.61,5.63,3.47,2.25,1.26,0.57,0.3,1.21
8778,0.06,0.16,1.84,8.73,13.88,19.95,21.78,20.03,13.62,8.08,5.86,3.92,2.34,1.35,0.64,0.36,1.35
8779,0.06,0.17,1.93,8.76,14.21,20.1,21.85,20.17,13.22,7.97,5.55,3.7,2.19,1.19,0.58,0.36,1.13
8780,0.06,0.16,1.84,8.73,13.88,19.95,21.78,20.03,13.62,8.08,5.86,3.92,2.34,1.35,0.64,0.36,1.35
8781,0.06,0.17,1.92,8.52,14.38,20.19,22.32,20.29,13.29,7.3,5.27,3.44,2.02,1.08,0.5,0.29,0.79
8797,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
8798,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
8799,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
8793,0.29,0.38,2.56,7.53,15.7,20.08,19.72,16.93,13.35,8.02,5.76,3.98,2.29,1.58,0.81,0.53,0.98
8794,0.24,0.27,2.42,7.28,15.8,20.36,20.49,17.11,13.46,8.39,5.78,4.08,2.27,1.44,0.82,0.51,1.22
8795,0.24,0.27,2.43,7.31,15.84,20.31,20.35,16.92,13.56,8.38,5.83,4.09,2.34,1.44,0.82,0.5,1.17
8796,0.24,0.27,2.43,7.31,15.84,20.31,20.35,16.92,13.56,8.38,5.83,4.09,2.34,1.44,0.82,0.5,1.17
8792,0.24,0.27,2.43,7.46,16.1,20.66,20.4,17.1,13.45,8.32,5.73,4.11,2.26,1.44,0.82,0.5,1.17
8790,0.24,0.27,2.42,7.18,15.76,20.22,20.13,16.75,13.57,8.46,5.73,4.06,2.34,1.47,0.83,0.5,1.19
8791,0.24,0.27,2.41,7.15,15.49,20.02,20.02,16.59,13.2,8.3,5.64,4.07,2.27,1.43,0.82,0.51,1.22
8814,0.22,0.26,2.52,7.39,16.08,20.55,19.98,16.84,13.86,8.25,5.81,3.9,2.23,1.49,0.74,0.54,0.97
8815,0.22,0.26,2.52,7.39,16.08,20.55,19.98,16.84,13.86,8.25,5.81,3.9,2.23,1.49,0.74,0.54,0.97
8810,0.22,0.3,2.59,7.17,16.21,20.54,19.94,17.38,13.8,8.55,6.17,4.31,2.8,1.72,0.93,0.57,0.94
8811,0.22,0.27,2.45,7.36,15.88,20.31,19.93,16.81,13.14,8.11,5.64,4.11,2.53,1.56,0.74,0.51,1.28
8812,0.22,0.27,2.45,7.36,15.88,20.31,19.93,16.81,13.14,8.11,5.64,4.11,2.53,1.56,0.74,0.51,1.28
8813,0.22,0.26,2.48,7.23,16.02,20.42,19.99,17.06,13.72,8.69,6.1,4.16,2.59,1.71,0.8,0.5,0.96
8806,0.22,0.28,2.52,7.29,16.17,20.57,19.96,17.34,13.76,8.54,6.08,4.29,2.69,1.68,0.93,0.56,0.92
8807,0.22,0.27,2.52,7.23,16.18,20.56,20.13,17.2,13.55,8.52,5.77,4.21,2.68,1.69,0.85,0.55,0.92
8808,0.22,0.27,2.52,7.23,16.18,20.56,20.13,17.2,13.55,8.52,5.77,4.21,2.68,1.69,0.85,0.55,0.92
8809,0.22,0.26,2.53,7.42,16.28,20.34,20.15,17.23,13.64,8.42,6.01,4.24,2.56,1.8,0.85,0.55,0.97
8801,0.22,0.27,2.45,7.39,15.72,20.58,20.08,17.0,13.21,8.25,5.65,4.11,2.54,1.55,0.74,0.51,1.29
8802,0.22,0.27,2.45,7.39,15.72,20.58,20.08,17.0,13.21,8.25,5.65,4.11,2.54,1.55,0.74,0.51,1.29
8803,0.22,0.27,2.52,7.23,16.13,20.64,20.16,17.15,13.6,8.52,5.78,4.22,2.68,1.69,0.86,0.55,0.93
8804,0.22,0.27,2.52,7.23,16.13,20.64,20.16,17.15,13.6,8.52,5.78,4.22,2.68,1.69,0.86,0.55,0.93
8805,0.22,0.27,2.45,7.39,15.72,20.58,20.08,17.0,13.21,8.25,5.65,4.11,2.54,1.55,0.74,0.51,1.29
8832,0.22,0.26,2.55,7.56,16.05,20.87,19.79,16.77,13.68,8.07,5.54,3.88,2.23,1.43,0.7,0.48,0.91
8830,0.02,0.13,2.36,7.45,15.33,20.29,20.48,17.22,13.58,8.88,6.69,4.61,3.64,2.12,1.01,0.55,1.24
8831,0.02,0.14,2.15,7.31,15.19,20.29,20.61,17.24,13.49,8.93,6.78,4.53,3.57,2.12,1.04,0.55,1.27
8823,0.02,0.14,2.14,7.45,15.05,20.5,20.86,18.15,13.97,9.27,6.96,4.58,3.76,2.16,1.01,0.54,1.2
8824,0.02,0.12,2.12,7.32,14.96,19.88,20.28,17.15,13.73,8.92,6.44,4.38,3.54,2.1,1.07,0.55,1.26
8825,0.02,0.12,2.12,7.32,14.96,19.88,20.28,17.15,13.73,8.92,6.44,4.38,3.54,2.1,1.07,0.55,1.26
8826,0.02,0.14,2.26,7.54,15.52,20.63,20.56,17.27,13.66,9.13,6.87,4.4,3.58,2.21,1.07,0.55,1.32
8827,0.02,0.14,2.26,7.54,15.52,20.63,20.56,17.27,13.66,9.13,6.87,4.4,3.58,2.21,1.07,0.55,1.32
8828,0.02,0.14,2.11,7.42,15.17,20.4,20.68,17.99,14.01,9.56,7.17,4.66,3.7,2.3,1.11,0.56,1.22
8829,0.02,0.14,2.14,7.45,15.05,20.5,20.86,18.15,13.97,9.27,6.96,4.58,3.76,2.16,1.01,0.54,1.2
8818,0.02,0.13,2.11,7.36,14.81,19.99,20.66,18.25,14.48,9.8,7.28,4.71,3.81,2.28,1.09,0.54,1.25
8819,0.02,0.13,2.11,7.36,14.81,19.99,20.66,18.25,14.48,9.8,7.28,4.71,3.81,2.28,1.09,0.54,1.25
8820,0.02,0.16,2.14,7.53,15.18,20.23,20.78,18.06,14.38,9.68,7.17,4.69,3.76,2.29,1.09,0.56,1.25
8821,0.02,0.16,2.14,7.53,15.18,20.23,20.78,18.06,14.38,9.68,7.17,4.69,3.76,2.29,1.09,0.56,1.25
8822,0.02,0.13,2.1,7.5,15.09,20.11,20.64,17.89,14.23,9.72,7.08,4.56,3.69,2.29,1.11,0.54,1.26
8855,0.22,0.26,2.47,7.31,15.64,20.46,20.06,16.87,13.28,8.25,5.76,4.17,2.63,1.58,0.74,0.51,1.33
8856,0.01,0.09,2.35,6.83,15.14,20.3,19.06,16.84,13.58,8.03,5.51,3.85,2.3,1.43,0.76,0.51,0.94
8852,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
8853,0.02,0.15,2.15,7.37,15.09,20.28,20.75,18.09,13.85,9.28,7.13,4.67,3.7,2.22,1.1,0.62,1.23
8854,0.02,0.13,2.09,7.59,15.25,20.28,20.78,18.03,14.07,9.58,7.05,4.58,3.76,2.3,1.11,0.54,1.26
8843,0.02,0.14,2.23,7.55,15.19,20.74,21.06,18.1,13.62,9.13,7.0,4.56,3.7,2.25,1.14,0.63,1.35
8844,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8845,0.02,0.17,2.27,7.58,15.37,20.78,21.0,17.77,13.68,9.05,6.85,4.56,3.66,2.25,1.14,0.65,1.35
8846,0.02,0.17,2.27,7.58,15.37,20.78,21.0,17.77,13.68,9.05,6.85,4.56,3.66,2.25,1.14,0.65,1.35
8847,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8848,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8849,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8850,0.02,0.12,2.18,7.55,14.97,20.35,20.22,17.09,13.79,8.88,6.42,4.31,3.52,2.1,1.07,0.55,1.25
8851,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8833,0.02,0.12,2.17,7.65,15.01,20.24,20.16,17.08,13.85,8.91,6.47,4.34,3.5,2.1,1.07,0.55,1.25
8834,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8835,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
8836,0.02,0.12,2.19,7.51,15.17,20.16,20.73,17.36,13.63,9.14,6.92,4.45,3.56,2.22,1.1,0.6,1.24
8837,0.02,0.15,2.26,7.59,15.38,20.61,20.9,17.79,13.64,9.12,6.99,4.5,3.61,2.24,1.14,0.63,1.35
8838,0.02,0.12,2.21,7.7,15.54,20.61,20.74,18.0,14.24,9.73,7.44,4.75,3.85,2.37,1.25,0.65,1.35
8839,0.02,0.15,2.26,7.59,15.38,20.61,20.9,17.79,13.64,9.12,6.99,4.5,3.61,2.24,1.14,0.63,1.35
8840,0.02,0.15,2.26,7.59,15.38,20.61,20.9,17.79,13.64,9.12,6.99,4.5,3.61,2.24,1.14,0.63,1.35
8841,0.02,0.15,2.27,7.6,15.4,20.42,20.81,17.33,13.51,8.95,6.81,4.5,3.62,2.25,1.14,0.63,1.35
8842,0.02,0.15,2.27,7.6,15.4,20.42,20.81,17.33,13.51,8.95,6.81,4.5,3.62,2.25,1.14,0.63,1.35
8864,0.02,0.16,2.24,7.62,15.64,20.7,20.71,17.46,13.62,9.0,6.66,4.32,3.53,2.14,1.06,0.55,1.36
8865,0.02,0.15,2.28,7.68,15.49,20.57,20.86,17.48,13.7,9.11,6.95,4.5,3.62,2.25,1.14,0.63,1.35
8866,0.02,0.16,2.24,7.62,15.64,20.7,20.71,17.46,13.62,9.0,6.66,4.32,3.53,2.14,1.06,0.55,1.36
8867,0.02,0.16,2.24,7.62,15.64,20.7,20.71,17.46,13.62,9.0,6.66,4.32,3.53,2.14,1.06,0.55,1.36
